equihash_params,miners,sol_per_sec,target_spacing,propagation_delay,pow_profile,seed,mean,p10,p50,p90,p99,orphans,orphan_rate,efficiency,convergence_height
common,40,2.992480350,75,1.000000,mainnet,3,136.917826,14.293837,96.171716,315.677995,593.994078,67,0.006700000,0.993344591,56
common,40,2.992480350,75,1.000000,mainnet,4,136.035966,14.856923,96.044211,311.586628,599.697919,80,0.008000000,0.992063492,72
common,40,2.992480350,75,1.000000,mainnet,5,139.392785,14.229176,96.217130,317.448580,640.067359,69,0.006900000,0.993147284,157
common,40,2.992480350,75,1.000000,mainnet,6,136.413186,14.221559,93.782591,316.497697,615.056468,65,0.006500000,0.993541977,332
common,40,2.992480350,75,1.000000,mainnet,7,136.953022,14.969959,94.779175,315.436450,632.196197,66,0.006600000,0.993443274,36
common,40,2.992480350,75,1.000000,mainnet,8,135.636672,14.297521,95.157881,308.261548,620.826067,64,0.006400000,0.993640700,221
common,40,2.992480350,75,1.000000,mainnet,9,136.449637,14.648185,91.376998,318.406258,634.004364,73,0.007300000,0.992752904,40
common,40,2.992480350,75,1.000000,mainnet,10,136.531597,13.963299,94.301575,314.305802,634.017730,66,0.006600000,0.993443274,55
common,40,2.992480350,75,1.000000,mainnet,11,136.709607,14.673899,93.683456,314.175227,641.991195,80,0.008000000,0.992063492,104
common,40,2.992480350,75,1.000000,mainnet,12,138.023160,14.126604,94.917370,321.884874,625.409217,63,0.006300000,0.993739442,166
common,40,2.992480350,75,1.000000,mainnet,13,134.627215,13.933905,93.717433,310.642447,610.099674,68,0.006800000,0.993245928,108
common,40,2.992480350,75,1.000000,mainnet,14,137.357768,14.903112,97.414870,315.982693,632.284342,58,0.005800000,0.994233446,112
common,40,2.992480350,75,1.000000,mainnet,15,136.324406,14.967127,94.063419,311.399108,625.969310,85,0.008500000,0.991571641,30
common,40,2.992480350,75,1.000000,mainnet,16,136.260954,14.155063,95.980119,316.162604,620.093478,73,0.007300000,0.992752904,145
common,40,2.992480350,75,1.000000,mainnet,17,136.343068,14.318008,95.247296,311.711292,630.436326,76,0.007600000,0.992457324,254
common,40,2.992480350,75,1.000000,mainnet,18,138.447966,14.143314,96.303907,320.923834,643.003980,66,0.006600000,0.993443274,298
common,40,2.992480350,75,1.000000,mainnet,19,138.297488,15.141411,95.942007,318.119395,633.646489,67,0.006700000,0.993344591,158
common,40,2.992480350,75,1.000000,mainnet,20,137.598834,14.999990,96.431808,310.652486,618.872552,61,0.006100000,0.993936984,163
common,40,2.992480350,75,1.000000,mainnet,21,134.970751,13.948978,94.069573,307.664244,605.861505,84,0.008400000,0.991669972,352
common,40,2.992480350,75,1.000000,mainnet,22,135.537700,14.834384,93.214931,314.999864,621.568654,71,0.007100000,0.992950055,114
common,40,2.992480350,75,1.000000,mainnet,23,137.498961,15.490422,96.053971,314.373775,640.849327,61,0.006100000,0.993936984,118
common,40,2.992480350,75,1.000000,mainnet,24,137.301667,14.411244,95.098401,316.733636,627.369183,68,0.006800000,0.993245928,173
common,40,2.992480350,75,1.000000,mainnet,25,135.820971,14.046527,94.324795,311.595022,607.003293,64,0.006400000,0.993640700,206
common,40,2.992480350,75,1.000000,mainnet,26,137.649136,14.867368,94.796689,318.103157,616.513842,59,0.005900000,0.994134606,656
common,40,2.992480350,75,1.000000,mainnet,27,137.428820,14.120467,95.296706,315.476467,632.180851,69,0.006900000,0.993147284,20
common,40,2.992480350,75,1.000000,mainnet,28,137.536454,14.131534,94.587192,320.909638,626.261958,66,0.006600000,0.993443274,401
common,40,2.992480350,75,1.000000,mainnet,29,137.190867,14.606963,95.577366,318.651953,618.817883,66,0.006600000,0.993443274,134
common,40,2.992480350,75,1.000000,mainnet,30,140.612553,14.730838,97.689011,322.388118,638.625218,65,0.006500000,0.993541977,218
common,40,2.992480350,75,1.000000,mainnet,31,136.723050,14.115109,94.083344,320.635632,646.282749,81,0.008100000,0.991965083,102
common,40,2.992480350,75,1.000000,mainnet,32,134.497987,13.724063,93.333740,312.343958,597.928813,74,0.007400000,0.992654358,208
common,40,2.992480350,75,1.000000,mainnet,33,136.640238,15.077708,93.849049,314.811640,622.936720,61,0.006100000,0.993936984,17
common,40,2.992480350,75,1.000000,mainnet,34,134.705382,14.358619,93.456916,307.544003,623.404057,66,0.006600000,0.993443274,82
common,40,2.992480350,75,1.000000,mainnet,35,137.504536,14.836871,96.652080,313.795365,633.204598,74,0.007400000,0.992654358,24
common,40,2.992480350,75,1.000000,mainnet,36,133.573378,13.930653,92.034594,305.985048,624.695472,66,0.006600000,0.993443274,223
common,40,2.992480350,75,1.000000,mainnet,37,136.982495,14.405370,93.353257,315.472816,624.666286,68,0.006800000,0.993245928,106
common,40,2.992480350,75,1.000000,mainnet,38,137.353495,13.750955,94.501131,321.755395,633.152759,58,0.005800000,0.994233446,140
common,40,2.992480350,75,1.000000,mainnet,39,137.691362,14.852246,95.523790,318.098639,627.865364,72,0.007200000,0.992851469,351
common,40,2.992480350,75,1.000000,mainnet,40,139.141039,14.871731,97.303638,316.381993,641.886938,76,0.007600000,0.992457324,294
common,40,2.992480350,75,1.000000,mainnet,41,136.189089,14.540560,94.797540,308.130492,652.163320,73,0.007300000,0.992752904,43
common,40,2.992480350,75,1.000000,mainnet,42,138.549803,15.070357,95.687231,315.296006,640.572749,78,0.007800000,0.992260369,17
common,40,2.992480350,75,1.000000,mainnet,43,136.005536,14.531343,95.225646,315.970038,606.234054,69,0.006900000,0.993147284,56
common,40,2.992480350,75,1.000000,mainnet,44,137.427587,14.877377,96.241767,316.687787,624.816262,61,0.006100000,0.993936984,511
common,40,2.992480350,75,1.000000,mainnet,45,136.623231,14.188503,93.937185,321.740327,640.562567,83,0.008300000,0.991768323,27
common,40,2.992480350,75,1.000000,mainnet,46,137.186813,13.914836,94.556254,316.416026,648.628358,77,0.007700000,0.992358837,180
common,40,2.992480350,75,1.000000,mainnet,47,137.141662,14.350555,93.027039,320.156050,639.663543,86,0.008600000,0.991473329,373
common,40,2.992480350,75,1.000000,mainnet,48,137.640985,14.531278,94.972037,316.575730,632.203588,83,0.008300000,0.991768323,50
common,40,2.992480350,75,1.000000,mainnet,49,140.271668,15.152089,98.043301,321.168516,645.986401,65,0.006500000,0.993541977,73
common,40,2.992480350,75,1.000000,mainnet,50,136.953483,14.144552,93.461953,319.580748,629.420376,83,0.008300000,0.991768323,145
common,40,2.992480350,75,1.000000,mainnet,51,137.580306,14.797118,94.149961,315.491739,657.881345,82,0.008200000,0.991866693,54
common,40,2.992480350,75,1.000000,mainnet,52,135.594500,14.343428,92.610811,312.417617,633.406980,64,0.006400000,0.993640700,98
common,40,2.992480350,75,1.000000,mainnet,53,137.803187,14.450596,94.716374,318.590459,628.606396,75,0.007500000,0.992555831,301
common,40,2.992480350,75,1.000000,mainnet,54,138.135611,14.255955,96.353407,314.571790,644.363560,71,0.007100000,0.992950055,190
common,40,2.992480350,75,1.000000,mainnet,55,137.614887,14.366182,96.594827,313.186092,650.297165,85,0.008500000,0.991571641,67
common,40,2.992480350,75,1.000000,mainnet,56,138.212828,14.756730,96.326544,320.359862,621.083199,75,0.007500000,0.992555831,134
common,40,2.992480350,75,1.000000,mainnet,57,137.714504,15.456634,95.400496,319.373323,632.739881,74,0.007400000,0.992654358,191
common,40,2.992480350,75,1.000000,mainnet,58,136.670582,14.757807,94.874764,316.325348,629.124270,71,0.007100000,0.992950055,20
common,40,2.992480350,75,1.000000,mainnet,59,135.350693,13.897684,93.733708,308.363469,630.835925,86,0.008600000,0.991473329,406
common,40,2.992480350,75,1.000000,mainnet,60,137.912906,15.185292,94.885720,322.511118,619.894375,68,0.006800000,0.993245928,154
common,40,2.992480350,75,1.000000,mainnet,61,137.321352,15.534174,95.605370,318.892876,614.230722,66,0.006600000,0.993443274,38
common,40,2.992480350,75,1.000000,mainnet,62,136.679311,14.699156,96.743360,311.008265,629.066352,71,0.007100000,0.992950055,20
common,40,2.992480350,75,1.000000,mainnet,63,136.302496,13.838712,94.665412,311.772394,621.429922,73,0.007300000,0.992752904,50
common,40,2.992480350,75,1.000000,mainnet,64,137.217676,14.363125,95.641446,313.776096,626.116487,65,0.006500000,0.993541977,134
common,40,2.992480350,75,1.000000,mainnet,65,135.803192,14.147337,93.349714,310.434421,644.520942,69,0.006900000,0.993147284,98
common,40,2.992480350,75,1.000000,mainnet,66,137.110070,14.585224,95.116298,317.979657,620.262416,75,0.007500000,0.992555831,17
common,40,2.992480350,75,1.000000,mainnet,67,138.733932,14.472257,95.735910,316.511439,645.148435,76,0.007600000,0.992457324,17
common,40,2.992480350,75,1.000000,mainnet,68,138.733197,15.072983,97.146645,322.466933,629.255988,75,0.007500000,0.992555831,179
common,40,2.992480350,75,1.000000,mainnet,69,137.755071,14.551529,96.581025,320.354190,632.020114,77,0.007700000,0.992358837,368
common,40,2.992480350,75,1.000000,mainnet,70,138.262303,14.958805,93.334363,318.985852,659.595162,57,0.005700000,0.994332306,199
common,40,2.992480350,75,1.000000,mainnet,71,137.184516,14.333719,93.610450,318.730052,633.593749,75,0.007500000,0.992555831,18
common,40,2.992480350,75,1.000000,mainnet,72,135.746513,14.106933,93.783737,315.752733,616.094267,73,0.007300000,0.992752904,343
common,40,2.992480350,75,1.000000,mainnet,73,137.835791,14.665780,94.850807,312.873749,640.827126,77,0.007700000,0.992358837,57
common,40,2.992480350,75,1.000000,mainnet,74,138.575377,15.267539,95.452648,320.243301,644.090741,71,0.007100000,0.992950055,66
common,40,2.992480350,75,1.000000,mainnet,75,138.295471,14.262300,94.287861,315.313780,668.041103,71,0.007100000,0.992950055,214
common,40,2.992480350,75,1.000000,mainnet,76,136.744066,14.885850,93.973363,315.307607,622.819569,65,0.006500000,0.993541977,129
common,40,2.992480350,75,1.000000,mainnet,77,137.293529,13.671120,95.796006,315.212458,621.731552,81,0.008100000,0.991965083,80
common,40,2.992480350,75,1.000000,mainnet,78,135.598633,14.052177,94.545682,310.455452,622.452252,62,0.006200000,0.993838203,117
common,40,2.992480350,75,1.000000,mainnet,79,138.719372,15.337429,97.584129,316.561667,637.464709,73,0.007300000,0.992752904,23
common,40,2.992480350,75,1.000000,mainnet,80,138.119087,14.378610,94.540578,321.290350,658.963290,77,0.007700000,0.992358837,41
common,40,2.992480350,75,1.000000,mainnet,81,138.831456,14.561376,98.016617,315.344488,655.779375,75,0.007500000,0.992555831,25
common,40,2.992480350,75,1.000000,mainnet,82,137.136296,14.658125,94.763441,318.776302,630.023813,72,0.007200000,0.992851469,94
common,40,2.992480350,75,1.000000,mainnet,83,138.481089,14.775865,96.373499,318.764076,620.468239,93,0.009300000,0.990785693,1271
common,40,2.992480350,75,1.000000,mainnet,84,137.507780,14.229065,95.176200,316.677954,631.541217,69,0.006900000,0.993147284,40
common,40,2.992480350,75,1.000000,mainnet,85,137.779979,14.473465,94.640642,318.093369,620.788826,73,0.007300000,0.992752904,291
common,40,2.992480350,75,1.000000,mainnet,86,137.427284,14.265443,95.043744,319.042530,621.432281,73,0.007300000,0.992752904,17
common,40,2.992480350,75,1.000000,mainnet,87,136.889770,14.027154,94.531200,313.434888,621.186266,93,0.009300000,0.990785693,349
common,40,2.992480350,75,1.000000,mainnet,88,134.738560,14.694105,95.339214,309.258846,609.164836,73,0.007300000,0.992752904,136
common,40,2.992480350,75,1.000000,mainnet,89,137.178532,14.649316,94.636285,322.229494,630.638001,86,0.008600000,0.991473329,82
common,40,2.992480350,75,1.000000,mainnet,90,137.087184,14.822765,95.315367,317.701523,630.501935,79,0.007900000,0.992161921,53
common,40,2.992480350,75,1.000000,mainnet,91,136.721674,13.811031,94.567074,319.541648,630.074377,71,0.007100000,0.992950055,17
common,40,2.992480350,75,1.000000,mainnet,92,135.581330,14.115335,92.407929,317.348829,622.316223,65,0.006500000,0.993541977,17
common,40,2.992480350,75,1.000000,mainnet,93,133.614841,14.076195,91.274656,306.009831,640.817082,67,0.006700000,0.993344591,45
common,40,2.992480350,75,1.000000,mainnet,94,139.043769,15.304120,96.670580,320.527871,622.208905,71,0.007100000,0.992950055,767
common,40,2.992480350,75,1.000000,mainnet,95,137.812869,14.659969,97.042584,317.097914,632.530000,58,0.005800000,0.994233446,394
common,40,2.992480350,75,1.000000,mainnet,96,137.663023,13.633364,94.346415,318.865450,631.304735,53,0.005300000,0.994727942,52
common,40,2.992480350,75,1.000000,mainnet,97,136.466684,14.251411,96.248098,316.031055,630.938146,68,0.006800000,0.993245928,101
common,40,2.992480350,75,1.000000,mainnet,98,136.691598,14.137158,94.905529,314.571546,624.661080,80,0.008000000,0.992063492,291
common,40,2.992480350,75,1.000000,mainnet,99,136.957510,14.209162,92.656821,321.567661,646.457674,80,0.008000000,0.992063492,342
common,40,2.992480350,75,1.000000,mainnet,100,136.868464,14.823979,94.150284,314.123027,644.225205,65,0.006500000,0.993541977,240
common,40,2.992480350,75,2.000000,mainnet,1,136.980442,14.626034,95.901688,312.148477,628.726224,143,0.014300000,0.985901607,102
common,40,2.992480350,75,2.000000,mainnet,2,136.432122,14.413325,94.274982,315.952702,622.420027,126,0.012600000,0.987556785,101
common,40,2.992480350,75,2.000000,mainnet,3,136.967874,14.324500,96.371317,313.815332,599.366560,138,0.013800000,0.986387848,94
common,40,2.992480350,75,2.000000,mainnet,4,137.433118,15.090279,95.273351,316.712691,612.977443,152,0.015200000,0.985027581,106
common,40,2.992480350,75,2.000000,mainnet,5,139.140607,14.347961,97.065489,317.223089,631.415368,149,0.014900000,0.985318751,157
common,40,2.992480350,75,2.000000,mainnet,6,136.394461,14.061326,93.005714,318.175267,615.056468,142,0.014200000,0.985998817,332
common,40,2.992480350,75,2.000000,mainnet,7,137.543165,14.761195,96.295493,316.158191,625.450374,143,0.014300000,0.985901607,36
common,40,2.992480350,75,2.000000,mainnet,8,135.490165,13.797280,96.006639,307.979469,623.394498,148,0.014800000,0.985415845,220
common,40,2.992480350,75,2.000000,mainnet,9,136.079262,14.442574,91.542503,318.837518,622.418198,147,0.014700000,0.985512959,40
common,40,2.992480350,75,2.000000,mainnet,10,137.567885,14.472668,95.804505,318.489600,628.940667,132,0.013200000,0.986971970,103
common,40,2.992480350,75,2.000000,mainnet,11,136.901450,14.559086,93.913696,315.088041,646.094115,146,0.014600000,0.985610093,104
common,40,2.992480350,75,2.000000,mainnet,12,136.456666,13.881940,93.780424,318.869482,621.722958,126,0.012600000,0.987556785,166
common,40,2.992480350,75,2.000000,mainnet,13,135.577845,13.993882,94.459468,311.129496,621.460266,157,0.015700000,0.984542680,108
common,40,2.992480350,75,2.000000,mainnet,14,138.145785,15.242502,97.816956,317.958184,632.284342,116,0.011600000,0.988533017,111
common,40,2.992480350,75,2.000000,mainnet,15,136.845692,14.700040,94.290055,311.509641,636.987462,145,0.014500000,0.985707245,30
common,40,2.992480350,75,2.000000,mainnet,16,135.483908,14.116412,95.755490,313.919484,613.445499,143,0.014300000,0.985901607,145
common,40,2.992480350,75,2.000000,mainnet,17,136.940104,14.371282,95.423997,313.755838,629.134667,149,0.014900000,0.985318751,254
common,40,2.992480350,75,2.000000,mainnet,18,137.998048,13.754136,95.426295,319.085053,638.549580,141,0.014100000,0.986096046,269
common,40,2.992480350,75,2.000000,mainnet,19,138.189114,15.085455,96.264758,317.820902,616.598185,154,0.015400000,0.984833563,157
common,40,2.992480350,75,2.000000,mainnet,20,136.774132,14.681625,94.895353,314.110779,619.133218,125,0.012500000,0.987654321,163
common,40,2.992480350,75,2.000000,mainnet,21,135.304721,13.971745,95.039494,309.046127,615.836929,162,0.016200000,0.984058256,257
common,40,2.992480350,75,2.000000,mainnet,22,135.750828,14.375944,93.738236,317.289065,625.527375,155,0.015500000,0.984736583,114
common,40,2.992480350,75,2.000000,mainnet,23,136.533173,14.987329,94.487900,315.484173,640.284279,131,0.013100000,0.987069391,100
common,40,2.992480350,75,2.000000,mainnet,24,137.903200,14.337791,96.343104,318.588674,624.801502,138,0.013800000,0.986387848,174
common,40,2.992480350,75,2.000000,mainnet,25,135.266205,13.394462,93.607081,310.029715,607.537778,135,0.013500000,0.986679822,204
common,40,2.992480350,75,2.000000,mainnet,26,138.179408,15.040932,95.390507,320.892569,613.823941,120,0.012000000,0.988142292,766
common,40,2.992480350,75,2.000000,mainnet,27,137.011596,14.041631,95.937210,315.192052,625.572004,137,0.013700000,0.986485153,20
common,40,2.992480350,75,2.000000,mainnet,28,137.054059,13.920521,94.077447,320.731001,629.897305,139,0.013900000,0.986290561,231
common,40,2.992480350,75,2.000000,mainnet,29,137.204647,14.214477,95.577366,318.425822,622.728890,147,0.014700000,0.985512959,134
common,40,2.992480350,75,2.000000,mainnet,30,138.937145,14.330049,96.241413,319.099766,629.627510,136,0.013600000,0.986582478,221
common,40,2.992480350,75,2.000000,mainnet,31,136.813804,14.462709,95.104963,319.458402,647.863688,149,0.014900000,0.985318751,102
common,40,2.992480350,75,2.000000,mainnet,32,135.666181,14.031878,95.104344,312.547396,615.185317,148,0.014800000,0.985415845,208
common,40,2.992480350,75,2.000000,mainnet,33,136.321764,15.077708,94.980514,311.386419,611.511319,132,0.013200000,0.986971970,17
common,40,2.992480350,75,2.000000,mainnet,34,134.740300,13.928384,93.544535,306.820755,625.143240,149,0.014900000,0.985318751,82
common,40,2.992480350,75,2.000000,mainnet,35,136.390407,14.683789,96.684334,310.499284,626.647968,144,0.014400000,0.985804416,24
common,40,2.992480350,75,2.000000,mainnet,36,134.614128,13.842465,92.985866,309.114247,626.910166,127,0.012700000,0.987459267,223
common,40,2.992480350,75,2.000000,mainnet,37,137.977474,14.298574,93.198744,320.353475,627.096577,144,0.014400000,0.985804416,106
